Review,Label,Label_model,Prob_model
"Masakan enak,pelayanan ramah dan ngak begtu menunggu lama makanan nya 🤩 …",,positif,0.5794904883547531
"Pelayanan luar biasa ramah dan sopan.
Suka cara mrk menyambut customer😍
Makanan enak, bersih penyajiannya, bersih tempatnya. …",,positif,0.6775220826088434
Enak pas murah,,positif,0.676666258710825
"Murah enak , wajib kesini pokoknya",,positif,0.7167931684449813
"Warung seafood terbesttttttttttt,karyawannya ramah ramah dan sat set 😍. Untuk makanannya semua enakkk apalagi udang bakar madu sama tumis kangkungnya juaraaa🤩🤩🤩🤩 wajib cobain kalo liburan ke jogjaaa 🤩🤩 …",,positif,0.6878726240438112
Jadsng enak kadang rngga,,positif,0.542843515733462
Lumayam,,negatif,0.5042016806722688
"mantap benul.... MARIII SELAMAT DATANG... TERIMAKASIH...
itu ucapan kompak pelayanan excellent di warung ini... sukses ya
makanan enak pelayanan enak …",,positif,0.6331347475656646
"Makanan cukup enak,layanan memuaskan,suasana sejuk dan aman.",,positif,0.5003743358804549
Seafood enak& murah.,,positif,0.7739518030383252
"Cepat ,enak dak ramah",,positif,0.71795196840182
Pelayanannya sangat bagus dan soal rasa tidak pernah mengecewakan. Highly recommended 👌🏽👌🏽👌🏽👌🏽 …,,positif,0.6810233028517981
"Suka sekali,pelayanan ramah.udang goreng tepung sm cumi kesukaan anak saya",,negatif,0.64765935312036
"salah satu best seafood in town di jogja dengan harga yang murah. rasanya juga enak, seafoodnya juga fresh, bumbunya mantep, porsinya banyak. menu recommend udang goreng asin wajib banget coba, kalau cumi cobain yang telur asin.",,positif,0.6759094336635185
harga sangat ramah di kantong... rasanya juga enak kok....sambel nanasnya dabest!,,positif,0.6361636442956945
Enak murah,,positif,0.7019130567392505
Bintang 5 semua..udang nya belum ikut ke foto..makanan nya enak..hrga standar..porsi banyak..pelayanan nya cepat.. karyawan nya good service semua..makin rame lah ya..harapannya cuma satu..lebih luas lagi tempatnya,,positif,0.5509748503949692
Terenak dijogja. Harga sangat masuk akal. Sebulan udah 4x kesitu,,positif,0.5953038090435334
"Enak, pelayanan cepat, harga terjangkau, tapiiii untuk ownernya mungkin bisa ditambahkan blower. Kasihan pekerjanya tiap hari kena asap meski udah pakai masker",,negatif,0.5603482745864861
Menarikkk...,,negatif,0.5042016806722688
"Untuk kelas rumah makan, bintang 5 deh pelayanannya. Ga nyangka di follow up sejauh itu terhadap makanan yg tidak keluar, gpp maklum krn ramai. Rasa nya enak kalau soal asin atau engga sih selera tapi kalau saya suka asin ya pas ini, …",,negatif,0.5826479179467687
Sama seperti cabang pusat (jl magelang) mantab kak!,,positif,0.5276167870077378
"SILAKAN.... !!!
TERIMA KASIH...!!!
Kasir, pelayan n koki ny Kompak banget 😄 …",,positif,0.6418816874383109
"Tempatnya nyaman bersih, makanan yg disajikan fresh dan enak. Porsi makanan sesuai dengan harga.",,positif,0.6853339829439176
"Sering datang kesini,dan selalu puas dengan semua pelayanan dan masakanya..",,positif,0.7221743503516852
Mantap sekali,,positif,0.6177058424154738
"Rasanya lezat!
Saya sarankan Anda memesan Ikan Laut Bakar Madu, Ikan Bakar Parape, dan Kerang Dara. …",,positif,0.6591744602863499
"Pelayanan cepat dan hidangan lautnya enak dan fresh.
Jgn kaget kalo datang karena semua karyawannya kompak bgt nyambut tamunya",,positif,0.674040866924392
Seafood terworth it dijogja rasanya enak semuaaanyaaa,,positif,0.6792444886417358
"kesana saat jam makan malam, waiting list, tapi nggak lama. server semua sangat helpful & friendly. makanan juga enak. ♥️",,negatif,0.6117157943789501
"first time kesini, enak banget makanannya dan untuk harga menurut ku worth it banget dengan makanan seenak itu. pelayanan nya best banget dan pas masuk disambut ramai ramai gitu kek unik banget wkwkwk",,positif,0.6751775028800305
"Untuk menu lebih baik langsung paket. Tidak per item. Meski terhitung masih terjangkau, tapi terlihat kompleks. Bila tidak bertanya karyawan,bisa salah pesan.",,negatif,0.5590662743081647
"Enak sih tp cumi tepung nya asin.. ikan bakar parape nya pedes, rekomen.. tempatnya rame sekali tp cepet dapat tempat dan walaupun ramai, pelayanannya gak lelet plus ramah.",,positif,0.5771612401333881
"Seafood lengkap dengan harga yang masih terjangkau, rasa enak.",,positif,0.642110972866715
"Jangan kaget ya, awal mau masuk semua karywan langsung teriak wkwkwkwk
Menu harga standart slur
Rasa rekomen …",,positif,0.515516079318569
"Ramah
Penyajian pesanan cepat
Rasa Mantul
Harga Umum",,positif,0.628455958623485
"Rate 10:100

Makanan : 90 enak …",,positif,0.6867488802291611
Slalu langganan.fresh smua,,positif,0.5975719323119363
Ramah dan menyenangkan,,positif,0.623401467094356
Enak .. tempat makan nya bersih .. penyajian sendok dan garpu jg di rendam di gelas air panas .. pelayanan cepat dan ramah .. di kasir jg di tanya kesan dan saran kita ..,,negatif,0.527169790589474
"Enak bgtt dan murah banget bangett! Udang dan kerangnya fresh bgt
Pelayannya jg ramah2 dan cekatan, masaknya cepet bgt
Mantab deh 👍 …",,positif,0.6877609339749208
Recommended enak ramah ga murah si tp worth it lah,,positif,0.5880363724656721
mantap,,positif,0.6869355213215631
"Maknyuss dan affordable.
Harga gak mahal dan rasa masakannya enak2.
Makanan cepat disajikan walau ramai. …",,negatif,0.5271278275831814
Pilihan teraman untuk makan seafood di jogja. Makanan nggak tunggu lama. Staff ramah oke.,,positif,0.5919679105364993
Enak dan hargapun tidak mahal alias standar tp rasa mantap,,negatif,0.5179741983161656
"tempatnya nyaman tapi agak sumep yang deket tempat masak, ikannya juara",,positif,0.5290269446873894
"Makanan enak, parkiran tidak masalah, bersih dan pelayanan cepat. Bintang 3 soalnya sering asap dari bakar ikannya sering masuk ke dalam.",,positif,0.6322955199736868
"tempat nongkrong asyik, semua hidangan enak",,positif,0.5951843402952067
"makanannya enak, pelayanan cepat harga murah. rekomendasi kalau ke jogja.
parkiran saja agak susah karena rame",,positif,0.6357286648826737
"Rekomendasi tempat makan seafood dengan harga yang terjangkau.

Cita rasa enak, pilihan menu banyak, porsi ok. …",,positif,0.7027609925430988
Seafood recommended di Jogja.. Porsi banyak dengan harga standar dan rasa uenakkk,,positif,0.7486037591434975
"Makanannya enak, tempatnya asik, pelayanan cepat dan ramah, porsinya cukup",,positif,0.7928932887409884
"Tempat bersih, pelayanan OK, penyajian cepat, makanan 10/10, saosnya pas dengan berbagai macam menu yang disajikan paling recommended saos parape",,positif,0.715993205581896
"Makanan enak, Penyajian cepat, Tempat bersih.",,positif,0.7024274428466416
"Menurutku sih makanannya tasty bangett!!! Porsinyaa juaraa, aku sampe nambah nasii 1x lagi, layanannyaa jugaa unik, setiap kita dateng, disambut sama seluruh pelayan dan kokinya dengan suara keras 😂 Tapii asli sejauh ini sih ini seafood terbaik di Jogja menurutkuu, worth it poll!! …",,positif,0.7143556762979291
"Selalu mampir kalau k jogja. Rasa enak harga bersahabat, pelayanan ramah",,positif,0.8037091862301462
"Tempatnya enak bersih dan nyaman, sayang mau foto gegara keasyikan ngobrol sama teman2 jadi ga sempat... Recommended tempat makan seafood yg harganya terjangkau",,positif,0.7318797845533794
Mantap lur,,positif,0.6869355213215631
"Tempat makannya ramai sekali sehingga terkadang harus menunggu antre, namun hal itu terbayar dengan makanan yang sangat enak dan pelayanan yang sangat baik.",,positif,0.6001454841098227
Aromanya senikmat rasanya 😽 …,,positif,0.5333164167539148
pokoknya kalau lagi pengen makan seafood jangan pernah lupa mampir kesini karena makananya selalu enak dan ga pernah mengecewakan🫶. …,,positif,0.7787268299520312
"Pelayanan baik dan cepat,rasa jg enak. Salah satu tempat makan dg sajian seafood yg menjadi favorit keluarga kami.",,positif,0.7267918482926894
"Makanannya enak, tempatnya keren, and harganya murah meriah...",,positif,0.7964908129126109
enakkk!,,negatif,0.5042016806722688
Seafood menunya hampir semuanya enak. Favorit syaa yg olahan seafood telur asin . Harganya ramah di kantong.,,positif,0.7197638407956191
Hidangan udang dan cah kangkungnya mantap,,positif,0.5737677294549606
Enak ramah murahhh..... 😘😘 …,,positif,0.680865233116061
"Ramah, service makanan cepat, makanan enak, harga kompetitif",,positif,0.7008044773384449
"Baru pertama kali nyoba dan mnrtku enak, aku pesen kerang dan nyobain udang saos mentega punya temenku enak bumbu dan saosnya, harganya lumayan terjangkau juga. Terus tempatnya bersih rapih itu yg bikin nyaman utk makan disitu.",,positif,0.5500329297114711
"untu rasa sesuai selera masing masing ya, rekomendasi saos asam manisnya klau padang terlalu asin di lidahku 😂😂😂 pelayanan good pembayaran bisa tunai bisa Qriis tempat nya jg bersih untuk meja nya lucu piringnya bisa jalan sendiri kesana kemari
hihihi🤭🤭🤭🤭 …",,negatif,0.7396725168208735
Waktu masuk seru tapi kaget karena sambutan dari kokinya dan kasirnya.. tapi keren sih,,negatif,0.5205292928161106
"Harga yg d tawarkan murah utk sekelas seafood, termasuk komplit dalam hidangan seafood d tengah kota, layanan sangat bagus, utk rasa 8/10..",,positif,0.5909585020116807
bagi pencinta seafood..zona seafood salah satu pilihan tempat di jogja yang perlu di coba,,positif,0.6937412568582139
"Makanannya enakkk, harganya pas. Pelayanannya oke banget super ramah👍 …",,positif,0.7205604439774328
Recomended bagi pecinta hidangan makanan laut 👍 …,,positif,0.7046768287225933
"Tempat bersih, pelayanan ramah dan cepat, makanan nya juga juara, n harganya murah.
Bikin nagih.
Best👍👍👍 …",,positif,0.6590315056274271
Pelayanannya top. Sat set. Dateng waktu rame harus waiting list 5 antrian tapi cepat dapet tempat. Banyak pilihan menu. Porsinya juga banyak. …,,positif,0.6459045869827333
Enak dan harga gak mahal. Ikan bakar parepe menu yang layak dicoba(pake ikan laut yg besar sekalian biar puas).,,positif,0.6149240032771015
"Tempat nya mantap cozy dan bersih. Kecepatan dan respon karyawan nya sungguh sangat baik, ikan nya fresh dan penyajian nya tidak lama. Jaya selalu Zona Seafood",,positif,0.6994233239960125
"Tempatnya nyaman buat makan, sambutan dari karyawan kompak, makanan dan minuman penyajiannya cepat, mantap dan hemat dikantong",,positif,0.8343812469753902
"makanannya enak dan seru gitu pramusajinya
kerenlah pokoknya",,positif,0.6133629735627498
"Wahh ini sih restoran seafood bintang 5... Udah pelayananya cepat, sat-set pokoknya. Makananya juga istimewa enaknya.gak ada saingannya deh.",,positif,0.8465337590340926
Enak dan nikmat,,positif,0.6462858844622815
"Makanannya selalu enakk
Pernah sekali coba di cabang kotabaru tapi kok beda ya lebih enak disini
Menu baru tumis baby buncisnya enak",,positif,0.5286300406971439
"zona seafood selalu enak dan nggak pernah mengecewakan! pelayanan cepat, sigap, dan ramah …",,positif,0.7817828208881488
"Tempat jajanan makanan laut yang sangat ramai. Harganya murah tapi rasanya luar biasa!
Lebih baik reservasi tempat duduk dulu, mereka akan meminta Anda membayar biaya …",,positif,0.6689771690937126
"Jangan kaget kalau datang disambut ""Selamat datang"" kompak oleh staffnya dan kalau pulang juga staff kompak bilang ""Terima kasih"". Ga pernah bosan makan di sini. Udang bakar madunya recommended.",,positif,0.7075268260795003
"ENAKKKK, suka jamur saus telur asin. rame banget karena banyak yang kesini, worth it dengan harga",,positif,0.5673476799617196
"Dari awal masuk sudah disambut ramah oleh kasir,
untuk makanannya，murah terjangkau, bahkann pesann 1 bisa untuk 2 orang mennn. gila gak sih. rekomended baanget lachhhhh",,negatif,0.5113817128124086
"Resto seafood di daerah gejayan, tempat luas  ( tetsedia indoor & outdoor)
Rasa enak & harga terjangkau
Pelayanan ramah serta cepat 😁👍 …",,positif,0.7790478790313665
"Enak
Harga dan rasanya pas
Bakal langganan",,positif,0.7129990130102541
"Cepat ramah , bersih cocok bgt buat yang pacaran , keluarga maupun yang udah cerai , sukses terus zona seafood",,positif,0.6737418069146255
"Pelayanannya ramah, makanannya enak poll    hidangan nya cepet di sajikann tempatnya juga bersihh, reccomendd buat makan bareng temen2 atau keluarga 👍🏻 …",,positif,0.725954227574924
"Untuk pertama kalinya aq makan disitu,aq merasa kok enak bngt,ya dari segi pelayanan,dari segi tempat, apalagi dari segi rasa behhhh mantapp bettt,buat harga segitu dan kualitas kaya gitu,dijamin deh bakal ketagihan,nasine pulen,masakan …",,positif,0.6212354425214013
Penyambutan secara serentak  baik karyawan front office dansemua koki kepada semua yg masuk resto merupakan layanan yg ok,,negatif,0.557924326495311
Pokoknya kalau disini puas. Enak. Murah sesuai. Pokoknya termasuk idola keluarga,,positif,0.702318135084587
"Makannya enak murahh, pelayanannya cepet banget gak sampe 5 menit udah di meja semuanya. Pelayannya ramah ramah semua, pas gerimis duduk diluar dibantuin angkat makajan ke dalam. Tempatnya adem soalnya ada outdoornya di bagian belakang",,positif,0.6180694282147898
"Enak, bersih, Harga worth it, karyawan penuh semangat, recommended",,positif,0.7081821442674785
Enak pake banget,,positif,0.6640782981096001
"Enak,dan banyak varian saosnya",,positif,0.6608830089388649
"Tempatnya nyaman bersih yg area outdoornya cozy bisa untuk couple time, cocok juga untuk family time namun tidak ada area anak bermain hanya disediakan kursi duduk untuk balita makan saja. Semua rasa masakan sangat amat enak, tpi ya emang …",,negatif,0.5366098144661734
Kangkung enak!!! Kerang mantap,,positif,0.5026065251147294
tempat makan seafood cocok untuk family dinner harga masih terjangkau,,positif,0.6890842093252882
"Good service, makanannya enak tadi waitersnya salah kasih ikan terus dikasih Complimentary item padahal kalo ga dikasih kita juga gpp banget. Tengkiuu yaa semoga berkah aamiin",,negatif,0.5468444688484755
Menyediakan berbagai olahan ikan laut,,positif,0.5633653886717923
"Udah beberapa kali makan dsini.
harga mahasiswa, porsi banyak.
recommended, budget anak kos.",,positif,0.5635877269646998
"menunya enak,pilihannya juga banyak, tidak amis, pegawainya juga ramah banget",,positif,0.6665217844894489
"bersih nyaman , ramah banget
mantulll👍👍👍 …",,positif,0.7533120852537163
"Cara menyambut tamu yang datang sanggat unik,,,di lakukan dengan paduan suara para pramusaji.selamat datang......
Di akhiri dengan terimakasih.......
Sangat kompak",,positif,0.5332737639570005
Tempat nyaman makanan enaak..,,positif,0.6942490334407365
"Menu ga pernah failed, coba ini itu enak semuanya.

Namun asapnya banyak dan parkiran terbatas",,negatif,0.5114715360387875
"Makanan biasa saja, tetapi pelayanan sangat sempurna ☺️🤗 …",,negatif,0.5172342197672583
"Waktu tunggu cukup cepat bahkan saat ramai. Tempat luas, ada meja semi outdoor dan indoor.",,positif,0.5842854569093388
"Panas dikit, tapi sebanding sama makanan nya lah. Pilih duduk yg d8 blakang aj ya, atap langit asal nggak ujan",,negatif,0.5703249759625948
"So far makanannya enak bgt, untuk harga sesuai, tempatnya juga bersih. Pelayanannya bagus dan cepat gaperlu nunggu² lama makanan jadi. Banyak pilihan menu nya juga. Wajib banget tambah sambal mangga nya jadi lebih seger 👍 …",,positif,0.609483073164105
Murah segar cepat ramah ramah,,positif,0.6606494778081563
Kompak,,positif,0.6153135729897331
"Satu dari sekian resto yang menerapkan keramahan & attitude staff #1 dilengkapi dengan produk jual yang terjangkau, lezat dan higienis …",,positif,0.6248400673570922
Makanan Enak harga bersahabat,,positif,0.6739512562748567
"Enak banget disini, rasa makanan nya cocok, sambelnya enak.. 1 piring nasi gak cukup :D",,positif,0.5619567210095905
"Makanannya enak, dan saya pribadi merasa telur asinnya lezat. Stafnya sangat ramah dan pelayanannya sangat cepat. Beberapa area duduk di dekat dapur mungkin agak panas, tetapi ada area tanpa atap, yang jauh lebih sejuk.",,positif,0.5482351326015658
Enakkkk bgtttt harga murah & porsi nya pass 1000/100,,positif,0.5721761922253882
"Gapernah skip ajak keluarga atau tamu dari luar kota buat nyobain makan disini, tapi menurutku rasanya beda beda tiap cabang , paling enak yang digejayan bisa book by wa juga",,positif,0.5980596362803221
"Masakanya enak-enak semua ,pelayanan ramah dan penyajianya cepat..alat saji higienis dan yang paling penting harganya terjangkau,recomend banget pokoknya 👍 …",,positif,0.7741500438691238
"So far enaaaa semua makanan tp ternyata banyak yg dimasak krispi tepung duluuuu tp amaaan. Pelayanannya good banget, Welcoming customersnya jg okee. Waktu kami nanya ikan lautnya hari ini apa grgr penasaran karena terksturnya kenyal enak …",,negatif,0.5867436204368387
Beberapa kali makan disini sllu pingin balik lagi,,negatif,0.5310816362115827
Wahhh ini seh tempat yg bisa memanjakan pejyuka seafood neh...tempatnya seh cukup strategis di pinggir jalan gejayan...setelah selokan mataram sebelum belokan ke arah percetakan kanisius...barat jalan...nanti liat aja kl ada banyak gambar …,,negatif,0.6125699373340232
Zona seafood jogja mantap poll dahhhh gak bakalan nyesel jajan disini,,positif,0.719574725254975
Selalu ca kangkung menjadi menu wajib disini ehe,,positif,0.6226769551379632
"seru banget makan di sini!

employee nya kompakan bilang makasih saat customer udh selesai bayar. keren 😁👌🏻 …",,positif,0.5073020870452194
"Makanannya enak banget, pelayanan jempolan masuk dan keluar resto disambut rame2 🤩🤩, harga terjangkau, anak2 saya bilang semuanya the best masyaAllah recomended👍👍🤩sukses selalu zona seafood …",,positif,0.74482388929228
"Baru pertama kali ke sini pas malam minggu dengan keluarga.. Enak makannya, pelayanannya ramah dan cepat juga.. Sempat nunggu karena memang rame tapi ga lama nunggunya karena pelayannya serba cepat juga... Waaah pokoknya top deh, jadi pengen kesini lagi.. Tmpt nyaman dan harga juga affordable👍👍 …",,positif,0.7722729384132936
Makan enak harga murah,,positif,0.7514985437276304
Mantap banget,,positif,0.7428974792142315
"Penyajian cepat
pesen beberapa menu enak semua...
Tempat bersih...
Bsk kembali lagi kalau maen jogja",,positif,0.6979569890424124
"Pelayanan ramah, semua karyawan menyapa, sajian enak dan cepat. Sudah beberapa kali makan di sana dan memuaskan.",,positif,0.6582239097280139
"Enak masakannya, harga terjangkau, cocok bgt buat pecinta seafood",,positif,0.8304502796673648
"Rasa cukup. Suasana di bagian belakang ok, tapi didepan banyak asap dan panas.",,negatif,0.7728169109566563
"Tempatnya open kitchen gitu, terus walaupun ramee bngt tapi tempatnya rapih. Terus untuk makanan so so, biasa aja masih bisa dimakann. Tapi buat sambelnya pedes bngt wkwkwk pedes nyelekit, terus buat oseng kangkungnya enakk gurih asin gak …",,negatif,0.5647191523678348
"Selain masakannya yg enak dan nyaman banget di lidah, pelayanannya disini bener2 TOP. Selain datang disambut ramai2 krn tau kita bawa bayi, lgs ditawari baby chair sm mbak yg di depan dan dibawain lgs sm mas2 nya, trs lgs diinfo tempat yg …",,positif,0.5395306357561556
"Pelayanan nya cepat, pegawainya juga ramah2. Baru pertama masuk d sambut sama pegawainya dengan meriah. Saat mau pulang pun sangat meriah. Makanannya enak n harga murah. Bakal sering2 ksini.",,positif,0.7577744326355471
makananya enak2 dan tempatnya juga nyaman,,positif,0.8060463440434897
"Enak,nyaman fkeksibel👍 …",,positif,0.744786742805477
"Masakannya enak, murah dan tempatnya bagus bangett..
Cocok banget dah buat makan enak sambil nyantai d tempat yg keren..",,positif,0.827584083619435
Rasa lumayan...walaupun cara masaknya terkesan buru buru tp tingkat kematangannya pas...konsep open kitchennya menarik...suasana real kitchen saat paling sibuk dapat terlihat dan mungkin bisa jadi hiburan tersendiri...,,negatif,0.6240484497240324
selalu seneng makan disini,,positif,0.6696768545341769
"Enak bgt udangnya, pelayanan juga ramah",,positif,0.7074884920752498
"enak, fresh seafoodnya. affordable tapi porsinya banyaaak.
sayang pas makan ada chef yg lagi dimarahin jadi suasanya kurang nyaman :(",,negatif,0.501686124956963
Mantap🙂👍 …,,positif,0.6869355213215631
"Rasa Makanannya enak semua
Porsinya lumayan banyak
Harga bersahabat murah meriah …",,positif,0.7195618489506249
"Pelayanan bagus sekali, pelayan ramah dan ada sambutan.. 👍👍👍 …",,positif,0.6994987484298123
"Enak!
Cocok banget buat acara makan rame rame",,positif,0.7768364070821292
Murah mantap,,positif,0.7310672431152871
"Pertama kali nyobain makanan di sini, aku pesen cah kangkung, cumi tepung, sama udang asam pedas, untuk rasa makanannya mayan enak tapi gak terlalu buat ketagihan (udang asam manis 7,5/10, cumi tepung 8,5/10, cah kangkung 7,5/10) buat …",,negatif,0.5388103854984507
Restoran seafood rekomen!,,positif,0.7241720401614982
"Ikan kurang besar, tapi bumbunya enak.. overall lumayan lah",,negatif,0.6465665437962835
"Enak, untuk masakan udang bisa request udangnya mau ditepung atau ngga. Bersih dan higenis. Alat makan direndam air panas.",,negatif,0.5704562390497232
"Kalau balik ke Yogyakarta, saya pasti ke sana lagi. Murah meriah dan enak! Makanan lautnya juga beragam. Tapi, asap dari dapurnya bikin mata perih, dan suasananya agak ramai karena banyak pelanggan.",,positif,0.5080150747161426
"Makanannya enak, rasanya juga enak, Bumbu Bakar Jimbaran yang terbaik disini",,positif,0.6129250099433146
"Ada babycare nya buat adek dan pelayanannya ramah², cuma kurang sambal² dari timur aja seperti dabu² 👌 …",,negatif,0.6250953480089295
"Selalu rame, karena menunya enak-enak.. Mantap",,positif,0.7754279053508868
"Makanan enak, dan tersaji cepat",,positif,0.6789609827935714
"Makanan laut murah terbaik di kota.
Saus telur asinnya direkomendasikan.",,positif,0.6060207856145132
Pulang dari sini tgl 28 Juni 2024 . Saya mengalami muntah muntah,,positif,0.5492446031384985
"Seafood enak, harga terjangkau, tempat nyaman",,positif,0.8327368306752121
"Langganan di sini, hampir setiap seminggu 2 atau 3 kali pasti mampir..
tempatnya bersih ga bau amis, masakannya juga enak..
rekomendasi sih menu Jimbaran, beuuh pedes-pedes segerr..
harga standart sih tergantung ukuran sedang atau besar...",,positif,0.5778622656837604
"Tidak perlu diragukan bos... Emang mantap, pelayanan gesit",,positif,0.6122301411406805
"Pesen 4 menu, dori telur asin, cumi lada hitam, udang saos padang, dan kerang dara rebus. Dori telur asin dan cumi lada hitamnya terlalu asin, benar-benar keasinan. Sampai pusing kepala saya pas pulang ke rumah.",,negatif,0.685158245312746
Bagus tp asap saat memasak kemana2,,negatif,0.6716301851341587
"Rasa masakan mantap,layanan jg kompak,hny perlu lebih dibuat nyaman suasananya saja.thanks",,negatif,0.5108249492787437
TERIMAKASIH :'),,negatif,0.5584601530605724
"Untuk tempat masih oke sih, bersih dan mantap ngga ada lalat padahal resto yang jualan ikan biasanya ada lalat atau bau amis. Pelayanan ramah dan lucu kalau masuk dan pas keluar di teriaki ramai ramai 'selamat pagi"" terima kasih"" dsb (kaya …",,negatif,0.5645909226114652
Rasa enak dan pas di lidah.,,positif,0.5189560361671107
Semuanya bagus.. mungkin lain kali tambahkan kipas angin atau blower supaya lebih sejuk 🔥 …,,negatif,0.6108238747139438
Rumah makan seafood cepat saji. Sumpah cepat banget penyajiannya . Makanannya enak harga murah. Dan jangan kaget ketika anda masuk ada sapaan ramah dari seluruh kru nya ... luv it. Wajib makan disini pokoknya,,positif,0.7921155324484572
Baru masuk langsung disambut dengan meriah wkwk unik banget. Enakkk,,positif,0.7121207443690313
"Makannya oke, pelayanan gak lama ada experience baruu pas makan d sni,",,positif,0.579671786964858
"Pegawai nya ramah dan masakannya cocok ,,,Mantab👍 …",,positif,0.6775567321673335
Ramah pelayanan ny 👍👍 mari silahkann🤭🤭🤭 …,,positif,0.6994239385450028
"Masakannya enak, yang bikin seneng kesana itu karena sambutannya meriah, nyenengin gitu, outstanding service nya mantab",,negatif,0.5081463149814698
"Masakannya enak,menu fres & variatif
Pelayananya cepat & ramah2 karyawanya",,positif,0.7403039004663369
Karyawan yg sangat luar biasa ramah dan cekatan,,positif,0.5948885226491101
Rasa makanan enak .,,positif,0.5567602001664465
Tempat nya nyaman dan cepat,,positif,0.7051842993696078
"Pertama kalinya coba ini karna deket dr penginapan la casa - jogja, jalan kaki gerimis gerimis kesini buat makan malam... …",,positif,0.6189524920860481
Enak cocok buat keluarga dan kantong,,positif,0.696369946424723
Suka bgt sama kangkungnya😍😍 …,,positif,0.5202673803869058
"ga suka makan ikan terus nyobain pesen ikan bandeng tanpa tulangnya, enak bgt asli harus cobaaa!! udang, cumi enak semuaaa terus lumayan murahj buat mahasiswaa",,negatif,0.5183160278114326
Enak ramah bersih,,positif,0.6599666600960468
Terimakasih masakan nya weenak poll... Seafood termantap di gejayan,,positif,0.5209702215730452
Rasanya mantab,,positif,0.5734746491893834
"Makanan enak pelayanannya ramah dan cepat, tempatnya bersihhh🤗 …",,positif,0.7877563062317953
"Bumbu ikan bakar nya meresap dan tidak amis, overall semua yang di pesan rasa nya enak mulai dsri udang, cumi, kerang dan kangkung nya, hanya saja tempat nya pengap apalagi jika duduk di dekat kitchen dan saya sempat duduk disitu …",,negatif,0.7558483366720585
"Baru pertama kali kesini, tapi saya cocok dengan rasa masakannya. Ca Kangkungnya punya rasa yang kuat dgn background rasa bumbu khas chinese food. Saya beli udang asam manis dan ayam goreng crispy semuanya enak dan disajikan fresh (saat …",,negatif,0.5959128573201464
"highly recommended!! makan disini puas dan cocok buat makan sama keluarga. pelayanannya oke bgt, jangan kaget kalau dateng soalnya bakal disambut ramaii 🫶🏻 admin nya fast respon dan membantu buat reservasi💯 …",,positif,0.788169972576388
"Tempat maksin sea food jogja yang enak
murah dan cepat pelayanannya dan paling bagus adalah sat kita dang dan plng di sapa",,positif,0.6999566274784589
"Tambah gedhe lagi lah tempatnya.., matep masakanya.., layanan jossa",,positif,0.5475963549084167
kepitingnya enak..bisa pesan di depan by wa. take away. hanya akomodasi parkir kurang,,negatif,0.6961064403385943
"Tempat bersih, menu lengkap, rasa enak, harga murah... Komplit dah mantabnya...",,positif,0.6262332202212071
ENAK!,,positif,0.6580443516654998
"Top semua dehh 😁
Rasa, pelayanan, kecepatan penyajian
Paduan suara saat datang dan pergi …",,positif,0.5518779964970902
"Karyawan nya ramah"", pelayanan cepat, untuk harganya juga worth it sihhh😍apalagi pas dateng dan pergi disambut dengan kompak oleh para stafnya... …",,positif,0.721309636417052
"Tidak pernah gagal.. Suka semua yang ada telur asinnya.. Terutama udang dan jamur.. Pelayanan cepat, harga terjangkau",,positif,0.5520948675392658
Murah dan enak,,positif,0.7041733101262982
"cocok banget ke sini kalau lagi pengen seafood dengan harga murah

rekomendasi: terong salted egg/telur asin (worth to try 👍🏼) …",,positif,0.7550062861717294
